Date,Store,Weekly_Sales,Holiday_Flag,KMeans_Anomaly,Hierarchical_Anomaly,IsolationForest_Anomaly,Consensus_Anomaly,Anomaly_Type,Sales_Deviation
2010-04-09,9,529384.31,0,0,0,0,0,Normal,0.5887143553747382
2010-04-16,9,485764.32,0,0,0,0,0,Normal,-0.8332021659198704
2010-04-23,9,488683.57,0,0,0,0,0,Normal,-0.7952386183534659
2010-04-30,9,491723.42,0,0,0,0,0,Normal,-0.3499398951701463
2010-05-07,9,526128.61,0,0,0,0,0,Normal,1.487387841938144
2010-05-14,9,492792.8,0,0,0,0,0,Normal,-0.39954676157728464
2010-05-21,9,506274.94,0,0,0,0,0,Normal,0.12755920601986775
2010-05-28,9,558143.53,0,0,0,0,0,Normal,1.314007723531814
2010-06-04,9,586061.46,0,0,0,0,0,Normal,1.1479310993382041
2010-06-11,9,522715.68,0,0,0,0,0,Normal,-0.575044811382875
2010-06-18,9,513073.87,0,0,0,0,0,Normal,-0.9518315194509387
2010-06-25,9,509263.28,0,0,0,0,0,Normal,-0.6537250173908731
2010-07-02,9,528832.54,0,0,0,0,0,Normal,1.1600046635927184
2010-07-09,9,485389.15,0,0,0,0,0,Normal,-1.3225423993990293
2010-07-16,9,474030.51,0,0,0,0,0,Normal,-1.0338037335843164
2010-07-23,9,462676.5,0,0,0,0,0,Normal,-0.8661498593921256
2010-07-30,9,468675.19,0,0,0,0,0,Normal,-0.4162287937242837
2010-08-06,9,522815.45,0,0,0,0,0,Normal,1.478571779094041
2010-08-13,9,481897.98,0,0,0,0,0,Normal,-0.07820989407904694
2010-08-20,9,499325.38,0,0,0,0,0,Normal,0.26258683337509714
2010-08-27,9,506789.66,0,0,0,0,0,Normal,0.24034778832019274
2010-09-03,9,511049.06,0,0,0,0,0,Normal,0.8773801869358553
2010-09-10,9,484835.2,1,0,0,0,0,Normal,-1.3605523347451045
2010-09-17,9,463448.59,0,0,0,0,0,Normal,-1.2784968494082467
2010-09-24,9,452905.22,0,0,0,0,0,Normal,-0.9789834007304878
2010-10-01,9,495692.19,0,0,0,0,0,Normal,1.0994623559470644
2010-10-08,9,505069.21,0,0,0,0,0,Normal,1.0300090586054618
2010-10-15,9,454769.68,0,0,0,0,0,Normal,-0.8226702433680002
2010-10-22,9,466322.76,0,0,0,0,0,Normal,-0.5944427929898045
2010-10-29,9,508801.61,0,0,0,0,0,Normal,0.92004738724906
2010-11-05,9,517869.97,0,0,0,0,0,Normal,0.9956765333635695
2010-11-12,9,520846.68,0,0,0,0,0,Normal,0.6876523406591666
2010-11-19,9,519823.3,0,0,0,0,0,Normal,0.5435169198935796
2010-11-26,9,768070.53,1,0,0,1,0,Normal,1.4999138923635014
2010-12-03,9,578164.82,0,0,0,0,0,Normal,-0.1580521611946715
2010-12-10,9,618121.82,0,0,0,0,0,Normal,-0.027577366165070796
2010-12-17,9,685243.2,0,0,0,0,0,Normal,0.27470229654338674
2010-12-24,9,873347.55,0,0,0,1,0,Normal,1.41179419368894
2010-12-31,9,459770.85,1,1,0,1,1,Normal,-1.1639676360144788
2011-01-07,9,490981.78,0,0,0,0,0,Normal,-0.7103231371009996
2011-01-14,9,458086.69,0,0,0,0,0,Normal,-0.5555389639838441
2011-01-21,9,454021.69,0,0,0,0,0,Normal,-0.6871556311073856
2011-01-28,9,463561.48,0,0,0,0,0,Normal,-0.18595808718590962
2011-02-04,9,544612.28,0,0,0,0,0,Normal,1.493814209193514
2011-02-11,9,555279.02,1,0,0,0,0,Normal,0.9614425550268009
2011-02-18,9,610985.56,0,0,0,0,0,Normal,1.1084150322265596
2011-02-25,9,513107.2,0,0,0,0,0,Normal,-1.0512249897503863
2011-03-04,9,542016.18,0,0,0,0,0,Normal,-0.32466526943364926
2011-03-11,9,517783.5,0,0,0,0,0,Normal,-0.6242626541437772
2011-03-18,9,515226.11,0,0,0,0,0,Normal,-0.5057516464641718
2011-03-25,9,497488.4,0,0,0,0,0,Normal,-1.1275303427302246
2011-04-01,9,520962.14,0,0,0,0,0,Normal,0.7698930887905381
2011-04-08,9,561625.92,0,0,0,0,0,Normal,1.3943393879900914
2011-04-15,9,528420.28,0,0,0,0,0,Normal,0.04888941746683343
2011-04-22,9,549502.11,0,0,0,0,0,Normal,0.50000629455845
2011-04-29,9,532226.2,0,0,0,0,0,Normal,-0.6928057949062968
2011-05-06,9,545251.1,0,0,0,0,0,Normal,0.6326171767899069
2011-05-13,9,539126.0,0,0,0,0,0,Normal,-0.3190689664865219
2011-05-20,9,518266.9,0,0,0,0,0,Normal,-1.3325958314221868
2011-05-27,9,553834.04,0,0,0,0,0,Normal,0.970925781233488
2011-06-03,9,587004.29,0,0,0,0,0,Normal,1.2949478919334194
2011-06-10,9,550076.32,0,0,0,0,0,Normal,-0.07894910925250695
2011-06-17,9,558671.14,0,0,0,0,0,Normal,-0.22201934802796652
2011-06-24,9,538745.93,0,0,0,0,0,Normal,-0.9647148997662921
2011-07-01,9,537064.03,0,0,0,0,0,Normal,-0.8933073764708237
2011-07-08,9,535983.13,0,0,0,0,0,Normal,-0.6161805022204706
2011-07-15,9,512834.04,0,0,0,0,0,Normal,-1.493424732573827
2011-07-22,9,491449.94,0,0,0,0,0,Normal,-1.2854798822407623
2011-07-29,9,471449.98,0,0,0,0,0,Normal,-1.1335643934041364
2011-08-05,9,554879.67,0,0,0,0,0,Normal,1.3216304099804934
2011-08-12,9,520284.79,0,0,0,0,0,Normal,0.29679413320555825
2011-08-19,9,540819.44,0,0,0,0,0,Normal,0.5196815573709888
2011-08-26,9,542663.53,0,0,0,0,0,Normal,0.20922300499904015
2011-09-02,9,544643.33,0,0,0,0,0,Normal,0.6660569007152457
2011-09-09,9,528784.86,1,0,0,0,0,Normal,-1.4634349849676376
2011-09-16,9,500274.03,0,0,0,0,0,Normal,-1.4079777263665236
2011-09-23,9,506743.78,0,0,0,0,0,Normal,-0.655043950988018
2011-09-30,9,508567.04,0,0,0,0,0,Normal,-0.2049658876144861
2011-10-07,9,553836.98,0,0,0,0,0,Normal,1.4841385107995126
2011-10-14,9,529515.66,0,0,0,0,0,Normal,0.2202193686444098
2011-10-21,9,557075.21,0,0,0,0,0,Normal,0.872014174475524
2011-10-28,9,548527.49,0,0,0,0,0,Normal,0.1045082154834326
2011-11-04,9,597855.07,0,0,0,0,0,Normal,1.3748587198789677
2011-11-11,9,594574.12,0,0,0,0,0,Normal,0.7917881849623142
2011-11-18,9,542414.27,0,0,0,0,0,Normal,-0.9658213353595817
2011-11-25,9,814753.5,1,0,0,1,0,Sudden Spike,1.4665369657154215
2011-12-02,9,613115.21,0,0,0,0,0,Normal,-0.2351327681927214
2011-12-09,9,630327.28,0,0,0,0,0,Normal,-0.17069947215332798
2011-12-16,9,705557.97,0,0,0,0,0,Normal,0.15927596684358827
2011-12-23,9,905324.68,0,0,0,1,0,Normal,1.431088654784015
2011-12-30,9,549788.36,1,1,0,1,1,Normal,-0.9714995237009244
2012-01-06,9,519585.67,0,0,0,0,0,Normal,-0.8513783158472296
2012-01-13,9,474964.6,0,0,0,0,0,Normal,-0.6953304344569347
2012-01-20,9,480130.04,0,0,0,0,0,Normal,-0.7365410245465286
2012-01-27,9,482451.21,0,0,0,0,0,Normal,-0.3341690777743023
2012-02-03,9,549967.89,0,0,0,0,0,Normal,1.4941299807481772
2012-02-10,9,609736.12,1,0,0,0,0,Normal,1.2784306558651273
2012-02-17,9,658965.05,0,0,0,0,0,Normal,1.0973013547607156
2012-02-24,9,563578.79,0,0,0,0,0,Normal,-0.6473522944657016
2012-03-02,9,619498.28,0,0,0,0,0,Normal,0.16721529775833133
2012-03-09,9,574955.95,0,0,0,0,0,Normal,-0.66976496981261
2012-03-16,9,550373.57,0,0,0,0,0,Normal,-0.8910157407675818
2012-03-23,9,550791.32,0,0,0,0,0,Normal,-0.7112656490209779
2012-03-30,9,574985.37,0,0,0,0,0,Normal,0.8669446321502126
2012-04-06,9,677885.99,0,0,0,1,0,Normal,1.4727726027852357
2012-04-13,9,578539.86,0,0,0,0,0,Normal,-0.302366739007446
2012-04-20,9,542819.03,0,0,0,0,0,Normal,-0.8677590060671462
2012-04-27,9,550414.99,0,0,0,0,0,Normal,-0.5944601124034883
2012-05-04,9,586289.08,0,0,0,0,0,Normal,1.0300512579508254
2012-05-11,9,592572.3,0,0,0,0,0,Normal,0.9801752193200427
2012-05-18,9,571463.93,0,0,0,0,0,Normal,-0.19860767592291154
2012-05-25,9,547226.0,0,0,0,0,0,Normal,-1.347604118981891
2012-06-01,9,583648.59,0,0,0,0,0,Normal,0.5042796059679584
2012-06-08,9,582525.42,0,0,0,0,0,Normal,0.6686803894913818
2012-06-15,9,564606.1,0,0,0,0,0,Normal,-0.2842164514201485
2012-06-22,9,562173.12,0,0,0,0,0,Normal,-0.9684391780815164
2012-06-29,9,544770.7,0,0,0,0,0,Normal,-1.213707882983532
2012-07-06,9,578790.36,0,0,0,0,0,Normal,1.1611786593414835
2012-07-13,9,536537.64,0,0,0,0,0,Normal,-1.0115666264145007
2012-07-20,9,513991.57,0,0,0,0,0,Normal,-1.0989271202730027
2012-07-27,9,495951.0,0,0,0,0,0,Normal,-0.9895443302204219
2012-08-03,9,533887.54,0,0,0,0,0,Normal,0.7267916767258245
2012-08-10,9,538713.47,0,0,0,0,0,Normal,0.9209145008581001
2012-08-17,9,535153.47,0,0,0,0,0,Normal,0.4593169268973824
2012-08-24,9,572887.78,0,0,0,0,0,Normal,1.4908411214771857
2012-08-31,9,576879.15,0,0,0,0,0,Normal,0.9523485915334069
2012-09-07,9,565812.29,1,0,0,0,0,Normal,0.16542142374054322
2012-09-14,9,523427.35,0,0,0,0,0,Normal,-1.4738545493822248
2012-09-21,9,533756.88,0,0,0,0,0,Normal,-0.6370966739978586
2012-09-28,9,516361.06,0,0,0,0,0,Normal,-0.8456787874930993
2012-10-05,9,606755.3,0,0,0,0,0,Normal,1.4778306029466568
2012-10-12,9,558464.8,0,0,0,0,0,Normal,0.11786760503890041
2012-10-19,9,542009.46,0,0,0,0,0,Normal,-0.3647494128475878
2012-10-26,9,549731.49,0,0,0,0,0,Normal,-0.49805984230292183
2010-02-19,10,2113432.58,0,0,0,0,0,Normal,-1.1306360314416082
2010-02-26,10,2006774.96,0,0,0,0,0,Normal,-1.3707247654267833
2010-03-05,10,1987090.09,0,0,0,0,0,Normal,-0.9363033799090004
2010-03-12,10,1941346.13,0,0,0,0,0,Normal,-0.97184025451406
2010-03-19,10,1946875.06,0,0,0,0,0,Normal,-0.7478455687168921
2010-03-26,10,1893532.46,0,0,0,0,0,Normal,-1.2701425337301173
2010-04-02,10,2138651.97,0,0,0,0,0,Normal,1.4629051477598027
2010-04-09,10,2041069.37,0,0,0,0,0,Normal,0.3337917864260314
2010-04-16,10,1826241.44,0,0,0,0,0,Normal,-1.051743741599521
2010-04-23,10,1829521.83,0,0,0,0,0,Normal,-0.8269423428162738
2010-04-30,10,1790694.59,0,0,0,0,0,Normal,-0.7112034157075235
2010-05-07,10,1921432.16,0,0,0,0,0,Normal,1.4236148521938432
2010-05-14,10,1808056.41,0,0,0,0,0,Normal,-0.504523751238243
2010-05-21,10,1847613.58,0,0,0,0,0,Normal,0.09749918061644669
2010-05-28,10,1904618.17,0,0,0,0,0,Normal,0.6546680781197013
2010-06-04,10,1931406.28,0,0,0,0,0,Normal,1.0518821600968418
2010-06-11,10,1827521.71,0,0,0,0,0,Normal,-1.0382611292578352
2010-06-18,10,1837636.24,0,0,0,0,0,Normal,-0.742902448224072
2010-06-25,10,1768172.31,0,0,0,0,0,Normal,-1.0815907356277068
2010-07-02,10,1845893.87,0,0,0,0,0,Normal,0.7404193876164491
2010-07-09,10,1769793.37,0,0,0,0,0,Normal,-0.8439008302023682
2010-07-16,10,1828052.47,0,0,0,0,0,Normal,0.6279486390014528
2010-07-23,10,1831676.03,0,0,0,0,0,Normal,0.3815853029140462
2010-07-30,10,1832664.03,0,0,0,0,0,Normal,0.559993284033294
2010-08-06,10,1949236.09,0,0,0,0,0,Normal,1.4991348580530799
2010-08-13,10,1962996.7,0,0,0,0,0,Normal,0.9591924272934764
2010-08-20,10,1983190.56,0,0,0,0,0,Normal,0.7559112251349062
2010-08-27,10,1727565.42,0,0,0,0,0,Normal,-1.4897577878949728
2010-09-03,10,1766331.45,0,0,0,0,0,Normal,-0.7109556264641042
2010-09-10,10,1720530.23,1,0,0,0,0,Normal,-0.6352159200246883
2010-09-17,10,1716755.78,0,0,0,0,0,Normal,-0.7034294749071494
2010-09-24,10,1655036.75,0,0,0,0,0,Normal,-1.304897467531896
2010-10-01,10,1645892.97,0,0,0,0,0,Normal,-0.9770198483322635
2010-10-08,10,1772192.42,0,0,0,0,0,Normal,1.2681001437651473
2010-10-15,10,1703850.25,0,0,0,0,0,Normal,0.1660390755431425
2010-10-22,10,1740234.06,0,0,0,0,0,Normal,0.4557188942354247
2010-10-29,10,1741308.56,0,0,0,0,0,Normal,0.06841598995091872
2010-11-05,10,1832211.96,0,0,0,0,0,Normal,1.4220172405930664
2010-11-12,10,1895901.59,0,0,0,0,0,Normal,1.2336455009772063
2010-11-19,10,1949177.13,0,0,0,0,0,Normal,1.0571260641349232
2010-11-26,10,2939946.38,1,0,0,1,0,Sudden Spike,1.4937855587541307
2010-12-03,10,2251206.64,0,0,0,0,0,Normal,-0.016352343681364522
2010-12-10,10,2411790.21,0,0,0,0,0,Normal,0.05726348740332445
2010-12-17,10,2811646.85,0,0,0,1,0,Normal,0.6394821236376078
2010-12-24,10,3749057.69,0,1,0,1,1,Normal,1.404591584675656
2010-12-31,10,1707298.14,1,1,0,1,1,Sudden Drop,-1.12982180741465
2011-01-07,10,1714309.9,0,0,0,0,0,Normal,-0.7942297094731724
2011-01-14,10,1710803.59,0,0,0,0,0,Normal,-0.49999781832456835
2011-01-21,10,1677556.18,0,0,0,0,0,Normal,-1.4781567332424022
2011-01-28,10,1715769.05,0,0,0,0,0,Normal,0.6146163469776252
2011-02-04,10,1968045.91,0,0,0,0,0,Normal,1.4879927694793944
2011-02-11,10,2115408.31,1,0,0,0,0,Normal,1.1797859415846368
2011-02-18,10,2106934.55,0,0,0,0,0,Normal,0.6991186491499307
2011-02-25,10,1967996.71,0,0,0,0,0,Normal,-0.8655546517348297
2011-03-04,10,1958003.19,0,0,0,0,0,Normal,-0.922622406961776
2011-03-11,10,1933469.15,0,0,0,0,0,Normal,-0.742930179239126
2011-03-18,10,1884734.31,0,0,0,0,0,Normal,-1.3809412142392912
2011-03-25,10,1815798.85,0,0,0,0,0,Normal,-1.3111586148829215
2011-04-01,10,1827733.18,0,0,0,0,0,Normal,-0.6926947434306454
2011-04-08,10,1870720.73,0,0,0,0,0,Normal,0.6322648704664191
2011-04-15,10,1781767.22,0,0,0,0,0,Normal,-1.1498718675914035
2011-04-22,10,2004831.14,0,0,0,0,0,Normal,1.3888833265048905
2011-04-29,10,1873646.34,0,0,0,0,0,Normal,-0.09898085970157534
2011-05-06,10,1841369.99,0,0,0,0,0,Normal,-0.36088338673014936
2011-05-13,10,1712995.44,0,0,0,0,0,Normal,-1.2114234585686672
2011-05-20,10,1720908.01,0,0,0,0,0,Normal,-0.8060755856343861
2011-05-27,10,1743000.38,0,0,0,0,0,Normal,-0.19525719857231394
2011-06-03,10,1792210.89,0,0,0,0,0,Normal,1.4014674965679343
2011-06-10,10,1740063.1,0,0,0,0,0,Normal,-0.29548221182448253
2011-06-17,10,1817934.76,0,0,0,0,0,Normal,1.1690370732892308
2011-06-24,10,1711813.13,0,0,0,0,0,Normal,-1.1121344838852776
2011-07-01,10,1751369.75,0,0,0,0,0,Normal,-0.08732464870981768
2011-07-08,10,1699708.38,0,0,0,0,0,Normal,-0.8541129991407375
2011-07-15,10,1775068.4,0,0,0,0,0,Normal,1.1624347896581348
2011-07-22,10,1774342.61,0,0,0,0,0,Normal,0.6848476339985013
2011-07-29,10,1745841.33,0,0,0,0,0,Normal,-0.08186759404234673
2011-08-05,10,1886299.98,0,0,0,0,0,Normal,1.4635298313784249
2011-08-12,10,1917397.63,0,0,0,0,0,Normal,1.033367442957808
2011-08-19,10,1954849.68,0,0,0,0,0,Normal,0.8630547236069332
2011-08-26,10,1728399.07,0,0,0,0,0,Normal,-1.4393597663128797
2011-09-02,10,1758587.35,0,0,0,0,0,Normal,-0.7191728906277727
2011-09-09,10,1670579.82,1,0,0,0,0,Normal,-0.8716325305936939
2011-09-16,10,1650894.3,0,0,0,0,0,Normal,-1.0245323899359473
2011-09-23,10,1685910.53,0,0,0,0,0,Normal,-0.11885029007131376
2011-09-30,10,1627707.31,0,0,0,0,0,Normal,-1.2334033819297758
2011-10-07,10,1788227.6,0,0,0,0,0,Normal,1.4118894789791088
2011-10-14,10,1704753.02,0,0,0,0,0,Normal,0.04674848964765166
2011-10-21,10,1745928.56,0,0,0,0,0,Normal,0.4280245727127748
2011-10-28,10,1771792.97,0,0,0,0,0,Normal,0.5254122161368493
2011-11-04,10,1904438.59,0,0,0,0,0,Normal,1.4212428347386206
2011-11-11,10,2076570.84,0,0,0,0,0,Normal,1.3330563590323303
2011-11-18,10,1869087.85,0,0,0,0,0,Normal,-0.2862468241402837
2011-11-25,10,2950198.64,1,0,0,1,0,Sudden Spike,1.4759532097007833
2011-12-02,10,2068097.18,0,0,0,0,0,Normal,-0.3583761149318483
2011-12-09,10,2429310.9,0,0,0,0,0,Normal,0.21102313551721258
2011-12-16,10,2555031.18,0,1,0,0,0,Normal,0.14941855490485673
2011-12-23,10,3487986.89,0,1,1,1,1,Normal,1.409978321708227
2011-12-30,10,1930690.37,1,1,0,0,0,Normal,-1.0308055112068324
2012-01-06,10,1683401.78,0,0,0,0,0,Normal,-0.9087083778403002
2012-01-13,10,1711562.73,0,0,0,0,0,Normal,-0.5696048804871272
2012-01-20,10,1675562.94,0,0,0,0,0,Normal,-0.6164367353906844
2012-01-27,10,1632406.0,0,0,0,0,0,Normal,-1.322490743109396
2012-02-03,10,1867403.01,0,0,0,0,0,Normal,1.4230609903783287
2012-02-10,10,2218595.8,1,0,0,0,0,Normal,1.385940779896295
2012-02-17,10,2168709.76,0,0,0,0,0,Normal,0.7178630232853687
2012-02-24,10,2039415.74,0,0,0,0,0,Normal,-0.21757582678325296
2012-03-02,10,1990371.02,0,0,0,0,0,Normal,-1.0636452018166926
2012-03-09,10,1917483.1,0,0,0,0,0,Normal,-1.0543756537445799
2012-03-16,10,1930814.66,0,0,0,0,0,Normal,-0.6868761249375959
2012-03-23,10,1837457.69,0,0,0,0,0,Normal,-1.2960094690136568
2012-03-30,10,1815760.42,0,0,0,0,0,Normal,-1.0410584172098405
2012-04-06,10,2163384.17,0,0,0,1,0,Normal,1.424213141494176
2012-04-13,10,1974687.51,0,0,0,0,0,Normal,0.16789537511708363
2012-04-20,10,1777166.53,0,0,0,0,0,Normal,-0.8843914716347415
2012-04-27,10,1712987.56,0,0,0,0,0,Normal,-0.9514506275780046
2012-05-04,10,1821364.42,0,0,0,0,0,Normal,-0.0016799036641089186
2012-05-11,10,1792345.3,0,0,0,0,0,Normal,0.35750333613975344
2012-05-18,10,1795152.73,0,0,0,0,0,Normal,0.3135979979574425
2012-05-25,10,1830939.1,0,0,0,0,0,Normal,1.0961840503398763
2012-06-01,10,1767471.48,0,0,0,0,0,Normal,-1.1101589695707756
2012-06-08,10,1840491.41,0,0,0,0,0,Normal,0.9514690754444034
2012-06-15,10,1811562.88,0,0,0,0,0,Normal,-0.032495841403056835
2012-06-22,10,1755334.18,0,0,0,0,0,Normal,-0.9729268873135947
2012-06-29,10,1707481.9,0,0,0,0,0,Normal,-1.2031591176025689
2012-07-06,10,1805999.79,0,0,0,0,0,Normal,0.7356061778765501
2012-07-13,10,1765571.91,0,0,0,0,0,Normal,0.17224645301433317
2012-07-20,10,1869967.03,0,0,0,0,0,Normal,1.209613659162329
2012-07-27,10,1817603.66,0,0,0,0,0,Normal,0.06550465216071848
2012-08-03,10,1939440.09,0,0,0,0,0,Normal,1.2286877397469678
2012-08-10,10,1880436.94,0,0,0,0,0,Normal,0.07155656691223658
2012-08-17,10,1827797.4,0,0,0,0,0,Normal,-0.6880616694641073
2012-08-24,10,1764984.15,0,0,0,0,0,Normal,-1.1851898149726308
2012-08-31,10,1650285.54,0,0,0,0,0,Normal,-1.3186917870016766
2012-09-07,10,1708283.28,1,0,0,0,0,Normal,-0.388413531443838
2012-09-14,10,1640168.99,0,0,0,0,0,Normal,-0.8785934812684288
2012-09-21,10,1671857.57,0,0,0,0,0,Normal,0.1396284372825694
2012-09-28,10,1694862.41,0,0,0,0,0,Normal,0.5388480278100245
2012-10-05,10,1758971.38,0,0,0,0,0,Normal,1.342567227858901
2012-10-12,10,1713889.11,0,0,0,0,0,Normal,0.10807093052867155
2012-10-19,10,1734834.82,0,0,0,0,0,Normal,0.3334762067675153
2012-10-26,10,1744349.05,0,0,0,0,0,Normal,0.33535032680653265
2010-02-19,11,1503298.7,0,0,0,0,0,Normal,-0.8835729129700516
2010-02-26,11,1336404.65,0,0,0,0,0,Normal,-1.4376752829017516
2010-03-05,11,1426622.65,0,0,0,0,0,Normal,-0.32862490215394513
2010-03-12,11,1331883.16,0,0,0,0,0,Normal,-0.8274647742913233
2010-03-19,11,1364207.0,0,0,0,0,0,Normal,-0.013116618264502573
2010-03-26,11,1245624.27,0,0,0,0,0,Normal,-1.279696087426249
2010-04-02,11,1446210.26,0,0,0,0,0,Normal,1.196173498648137
2010-04-09,11,1470308.32,0,0,0,0,0,Normal,0.8750968230015422
2010-04-16,11,1323243.35,0,0,0,0,0,Normal,-0.4550837534521045
2010-04-23,11,1283766.55,0,0,0,0,0,Normal,-1.0634432936885456
2010-04-30,11,1239766.89,0,0,0,0,0,Normal,-0.8948932626456905
2010-05-07,11,1312329.78,0,0,0,0,0,Normal,0.6052137155491335
2010-05-14,11,1266796.13,0,0,0,0,0,Normal,-0.29147240835290794
2010-05-21,11,1271646.62,0,0,0,0,0,Normal,-0.03299475200569291
2010-05-28,11,1264272.52,0,0,0,0,0,Normal,-0.6414282926268057
2010-06-04,11,1396322.19,0,0,0,0,0,Normal,1.49828500392581
2010-06-11,11,1339570.85,0,0,0,0,0,Normal,0.34712288509920886
2010-06-18,11,1336522.92,0,0,0,0,0,Normal,0.04344506661239143
2010-06-25,11,1262025.08,0,0,0,0,0,Normal,-1.2996477725038902
2010-07-02,11,1302600.14,0,0,0,0,0,Normal,-0.2093010632213453
2010-07-09,11,1280156.47,0,0,0,0,0,Normal,-0.4727189527222548
2010-07-16,11,1290609.54,0,0,0,0,0,Normal,0.3931657159444123
2010-07-23,11,1244390.03,0,0,0,0,0,Normal,-1.3962698163027576
2010-07-30,11,1250178.89,0,0,0,0,0,Normal,-0.7169850658838323
2010-08-06,11,1369634.92,0,0,0,0,0,Normal,1.4016566266415624
2010-08-13,11,1384339.1,0,0,0,0,0,Normal,0.9606341318584144
2010-08-20,11,1430192.37,0,0,0,0,0,Normal,0.9331455875608232
2010-08-27,11,1311263.07,0,0,0,0,0,Normal,-1.2759590752767709
2010-09-03,11,1303914.27,0,0,0,0,0,Normal,-0.8831693614161025
2010-09-10,11,1231428.46,1,0,0,0,0,Normal,-1.066466244211775
2010-09-17,11,1215676.31,0,0,0,0,0,Normal,-1.017510877926456
2010-09-24,11,1170103.25,0,0,0,0,0,Normal,-1.0832557000369414
2010-10-01,11,1182490.46,0,0,0,0,0,Normal,-0.6120650280661405
2010-10-08,11,1293472.8,0,0,0,0,0,Normal,1.4068466678576466
2010-10-15,11,1175003.67,0,0,0,0,0,Normal,-0.5127323594890147
2010-10-22,11,1169831.38,0,0,0,0,0,Normal,-0.5986611579281603
2010-10-29,11,1195036.0,0,0,0,0,0,Normal,-0.2301417210977696
2010-11-05,11,1332759.13,0,0,0,0,0,Normal,1.4850269590832397
2010-11-12,11,1281675.6,0,0,0,0,0,Normal,0.48675765424842565
2010-11-19,11,1292346.57,0,0,0,0,0,Normal,0.29148618771407314
2010-11-26,11,1757242.51,1,0,0,1,0,Normal,1.4930271801107085
2010-12-03,11,1380522.64,0,0,0,0,0,Normal,-0.21175681637617833
2010-12-10,11,1564516.43,0,0,0,0,0,Normal,0.3191836087750696
2010-12-17,11,1843971.15,0,0,0,0,0,Normal,1.0028164704642932
2010-12-24,11,2306265.36,0,0,0,1,0,Normal,1.3216337824618036
2010-12-31,11,1172003.1,1,1,0,0,0,Normal,-1.151575126882179
2011-01-07,11,1178905.44,0,0,0,0,0,Normal,-0.8077034894713588
2011-01-14,11,1194449.78,0,0,0,0,0,Normal,-0.4774089876295324
2011-01-21,11,1187776.19,0,0,0,0,0,Normal,0.4558812103560858
2011-01-28,11,1100418.69,0,0,0,0,0,Normal,-1.4840168723042044
2011-02-04,11,1422546.05,0,0,0,0,0,Normal,1.4255125453296262
2011-02-11,11,1419236.9,1,0,0,0,0,Normal,0.8350949566900268
2011-02-18,11,1554747.15,0,0,0,0,0,Normal,0.9345603585359491
2011-02-25,11,1323999.36,0,0,0,0,0,Normal,-1.1193643923341292
2011-03-04,11,1399456.99,0,0,0,0,0,Normal,-0.2590700515660601
2011-03-11,11,1314557.31,0,0,0,0,0,Normal,-0.7529598210047871
2011-03-18,11,1391813.69,0,0,0,0,0,Normal,0.7744341096259407
2011-03-25,11,1229777.24,0,0,0,0,0,Normal,-1.3129561159868366
2011-04-01,11,1258674.12,0,0,0,0,0,Normal,-0.5610211582002262
2011-04-08,11,1327401.06,0,0,0,0,0,Normal,0.35110323964713935
2011-04-15,11,1312905.8,0,0,0,0,0,Normal,0.6709296841084454
2011-04-22,11,1388118.53,0,0,0,0,0,Normal,1.246833579151681
2011-04-29,11,1357589.89,0,0,0,0,0,Normal,0.33182171187345433
2011-05-06,11,1331453.41,0,0,0,0,0,Normal,-0.4913726891362431
2011-05-13,11,1277959.42,0,0,0,0,0,Normal,-1.302520452215959
2011-05-20,11,1239466.97,0,0,0,0,0,Normal,-1.1713440845105831
2011-05-27,11,1216876.52,0,0,0,0,0,Normal,-0.9883677720813131
2011-06-03,11,1343637.0,0,0,0,0,0,Normal,1.3361699264697828
2011-06-10,11,1314626.75,0,0,0,0,0,Normal,0.597668692312749
2011-06-17,11,1337506.74,0,0,0,0,0,Normal,0.5834674893754748
2011-06-24,11,1254587.84,0,0,0,0,0,Normal,-1.4274136421423762
2011-07-01,11,1297472.06,0,0,0,0,0,Normal,-0.10203860393648417
2011-07-08,11,1334627.96,0,0,0,0,0,Normal,0.7355975030630617
2011-07-15,11,1266546.73,0,0,0,0,0,Normal,-0.6082375217773733
2011-07-22,11,1290576.44,0,0,0,0,0,Normal,-0.23868847959801293
2011-07-29,11,1212938.67,0,0,0,0,0,Normal,-1.2468491315834058
2011-08-05,11,1403198.94,0,0,0,0,0,Normal,1.3714286117380872
2011-08-12,11,1354188.43,0,0,0,0,0,Normal,0.47332831540168335
2011-08-19,11,1484169.74,0,0,0,0,0,Normal,1.0587067192696966
2011-08-26,11,1304706.75,0,0,0,0,0,Normal,-1.070174041809086
2011-09-02,11,1297792.41,0,0,0,0,0,Normal,-0.7227264142126418
2011-09-09,11,1249439.95,1,0,0,0,0,Normal,-0.8206678031294684
2011-09-16,11,1270816.01,0,0,0,0,0,Normal,-0.3878878506325975
2011-09-23,11,1235775.15,0,0,0,0,0,Normal,-1.0231091639346868
2011-09-30,11,1190515.83,0,0,0,0,0,Normal,-1.3580195405185036
2011-10-07,11,1346271.06,0,0,0,0,0,Normal,1.2991163729411541
2011-10-14,11,1286388.96,0,0,0,0,0,Normal,0.3231813897468242
2011-10-21,11,1325107.53,0,0,0,0,0,Normal,0.5514067980853425
2011-10-28,11,1310684.1,0,0,0,0,0,Normal,-0.2554851373782123
2011-11-04,11,1458287.38,0,0,0,0,0,Normal,1.467437758307454
